"Date","Symbol","Marketcapname","Sector"
"26-02-2026","APOLLO","Midcap","Aerospace & Defence"
"26-02-2026","BDL","Largecap","Aerospace & Defence"
"26-02-2026","MAXHEALTH","Largecap","Healthcare"
"26-02-2026","CARTRADE","Midcap","Consumer Discretionary"
"26-02-2026","JSFB","Midcap","Bank"
"26-02-2026","LIQUIDADD","Smallcap","Indices"
"26-02-2026","IXIGO","Midcap","I.T"
"26-02-2026","VMM","Largecap","Consumer Discretionary"
"26-02-2026","CPPLUS","Largecap","Consumer Discretionary"
"26-02-2026","TMCV","Largecap","Auto"
"27-02-2026","CHENNPETRO","Largecap","Energy"
"27-02-2026","PTC","Smallcap","Power & Utilities"
"27-02-2026","TEJASNET","Midcap","Telecom"
"27-02-2026","SETFNIF50","Smallcap","Indices"
"27-02-2026","LIQUIDBEES","Smallcap","Indices"
"27-02-2026","GOLD1","Smallcap","Indices"
"27-02-2026","GOLDAXIS","Smallcap","Indices"
"27-02-2026","HDFCGOLD","Smallcap","Indices"
"27-02-2026","GOLDIETF","Smallcap","Indices"
"27-02-2026","KALYANKJIL","Largecap","Consumer Discretionary"
"27-02-2026","MAFANG","Smallcap","Indices"
"27-02-2026","SILVERIETF","Smallcap","Indices"
"27-02-2026","SILVER","Smallcap","Indices"
"27-02-2026","YATHARTH","Midcap","Healthcare"
"27-02-2026","JUNIPER","Smallcap","Services"
"02-03-2026","CHAMBLFERT","Midcap","Chemicals"
"02-03-2026","CIPLA","Largecap","Healthcare"
"02-03-2026","DABUR","Largecap","FMCG"
"02-03-2026","BHEL","Largecap","Industrials"
"02-03-2026","GODFRYPHLP","Largecap","FMCG"
"02-03-2026","VEDL","Largecap","Metals & Mining"
"02-03-2026","PIDILITIND","Largecap","Chemicals"
"02-03-2026","JINDALSAW","Midcap","Industrials"
"02-03-2026","TATAPOWER","Largecap","Power & Utilities"
"02-03-2026","ASHOKLEY","Largecap","Auto"
"02-03-2026","TATACONSUM","Largecap","FMCG"
"02-03-2026","ITC","Largecap","FMCG"
"02-03-2026","APOLLOTYRE","Largecap","Auto"
"02-03-2026","FINPIPE","Midcap","Plastic products"
"02-03-2026","TATAINVEST","Largecap","Financials"
"02-03-2026","ZENSARTECH","Midcap","I.T"
"02-03-2026","SANDUMA","Midcap","Metals & Mining"
"02-03-2026","PRAKASH","Smallcap","Metals & Mining"
"02-03-2026","BLISSGVS","Midcap","Healthcare"
